id,text,favorite_count,retweet_count,lang,source,created_y,created_m,created_d,created_h,created_min,coordinates
1243524401854734336,"b'#CoronaMisinformation #Thread \n\nCan garlic, hot water, or masks prevent the spread of Covid-19? Here\xe2\x80\x99s what doctors say \n\nhttps://t.co/s39fSy172Q\n\n- @qzindia\n\n#IndiaFightsCOVID19'",0,0,en,Twitter for Android,2020,3,27,13,4,
1243515166622433286,"b""Please let's fight covid19 by washing your hand, by using sanitizer. Taking warm  water, hot tea, garlic with this we will fight Covid19 #FightCOVID19""",0,0,en,Twitter Web App,2020,3,27,12,28,
1243512093468495873,"b""Please let's fight covid19 by washing your hand, by using sanitizer. Taking warm  water, hot tea, garlic with this we will fight Covid19 #FightCOVID19""",1,0,en,Twitter for Android,2020,3,27,12,16,
1243496250441416707,"b""#COVID19 resources for virtual @RedbridgeLibs\n health information drop-in: now for some #coronavirus #mythbusters! @bbcbitesize resource (no, boiled garlic water DOESN'T help!): https://t.co/CHqB8goOQ6 \n&amp; @BNFEvents for advice on #nutrition:\nhttps://t.co/i3BMNMESFl""",3,2,en,Twitter Web App,2020,3,27,11,13,
1243470398420893696,"b'Try your hands on all kinds of soups using the following principal ingredients turmeric,  garlic, lemon, honey, ginger, onion, and water in the #coronavirus times. Thank me later.. #staysafe #StayHome #stayhealthy'",2,0,en,Twitter for Android,2020,3,27,9,30,
1243461860717887488,"b""My throat is paining me and I just came back from a journey , ave been drinking hot water and garlic since morning and praying that the spirit of fear for this coronavirus should go because I know that nothing is wrong with me it's just because there was no pepper in my food""",0,0,en,Twitter for Android,2020,3,27,8,56,
1243384891363844096,b'@ARMurugadoss Garlic water can cure corona virus',0,0,en,Twitter for Android,2020,3,27,3,50,
1243373753469407234,"b'There is *no evidence* that garlic, water, vitamin C, essential oils, colloidal silver, or steroids will protect you from coronavirus, no matter what you read on the internet https://t.co/RH1LWfu39i 03\n#VoteBlueNoMatterWho'",2,2,en,The Social Jukebox,2020,3,27,3,6,
1243320664213225472,"b'Good news, Wuhan corona virus can be cured :):):)\n\n*one bowl of freshly boiled garlic water. \xf0\x9f\x8c\x8a\xf0\x9f\x92\xa6\xf0\x9f\x92\xa7 Old Chinese d\xe2\x80\xa6 \xe2\x80\x94 ... this was not what i expected to wake up to at all but okay \xf0\x9f\x98\xad https://t.co/h3oiBWysTM'",0,0,en,Twitter for iPhone,2020,3,26,23,35,
1243305943586213889,b'Recipe to strengthen your immune system to fight flu/cold\n\nAdd all of the below in big pot of water and boil. \n-2 sliced limes -2 sliced oranges -2 sliced apples - 1/2 or 1 whole Ginger diced - Cloves (tsp)\n-sliced Garlic -2 cinnamon sticks #coronavirus #QuarantineLife #CVOID19 https://t.co/h4vOdjKTx2',2,0,en,Twitter for Android,2020,3,26,22,36,
1243297041243148289,"b'There is *no evidence* that garlic, water, vitamin C, essential oils, colloidal silver, or steroids will protect you from coronavirus, no matter what you read on the internet https://t.co/RH1LWfu39i 02\n#VoteBlueNoMatterWho'",3,4,en,The Social Jukebox,2020,3,26,22,1,
1243227623498670080,b'Honestly who is sending our mothers hii maneno ya coronavirus cure sijui garlic water anga tea leaves sijui celery juice gosh \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f wanaforward kuforward',6,0,en,Twitter for Android,2020,3,26,17,25,
1243219386606841857,"b""We found the cure for the coronavirus! (JUST KIDDING), but we did concoct a delicious, healthy, and brightly colored probiotic beverage made with beets, turnips, garlic, ginger, water and salt \xf0\x9f\x8c\xbf you'll need to let it\xe2\x80\xa6 https://t.co/qcafise0ei""",0,0,en,Instagram,2020,3,26,16,52,
1243214826257743872,"b'@chikaunigwe Thanks Chika. Tribulations to wish on \n""that person in..WhatsApp...who forwards...video about garlic...uziza...utazi...hot water...bicarbonte...being miracle cures for the coronavirus"" to "" your parents and grandparents"": 1 year of impotency plus permanent body &amp; hair lice. lol'",0,0,en,Twitter Web App,2020,3,26,16,34,
1243207974824394752,"b'Please send this to all your parents and grandparents and that person in your WhatsApp group who forwards every ""forwarded as copied"" video about garlic and uziza and utazi and hot water and bicarbonte of soda being miracle cures for the coronavirus https://t.co/DDwsjCk7W1'",13,7,en,Twitter Web App,2020,3,26,16,7,
1243182468229824512,b'@ashaonthebeach @PrateekShah Haha way to get the folks in their 60s hooked to the TV and not step outside. Maybe we will get less fwd\xe2\x80\x99s about using garlic n hot water to cure covid19 after that.',1,1,en,Twitter for iPhone,2020,3,26,14,26,
1243175613420240896,"b'Thymoquinone an ingredient found in the Nigella sativa (a.k.a Black Seed) used for #chloroquine\n\nI\xe2\x80\x99ve grown up with it (thx to my dad)\n\nTake alongside Vit C, Zinc + (Turmeric, Ginger &amp; Garlic Infused drink) \n\nSliced lemon in hot water\n\nBe healthy \n\nThe fight against #coronavirus https://t.co/6jqZqsZ0Dx'",23,11,en,Twitter for iPhone,2020,3,26,13,58,
1243170249836560386,"b""I just heard this woman saying that boiling Orange peel, garlic and salt with water, then inhaling the heat will kill corona virus because it doesn't like heat.\n\nShould i mind my business or nah?""",1,0,en,Twitter Web App,2020,3,26,13,37,
1243122082998816768,b'Mums making me drink hot water mixed with garlic and lemon every morning\xf0\x9f\x98\xa9\xf0\x9f\x98\x82 @coronavirus you need to leave already I\xe2\x80\x99m tired.',2,1,en,Twitter for iPhone,2020,3,26,10,26,
1243120662199369728,"b'So Covid-19 can now be cured by drinking freshly boiled garlic water, research done by Pakistani WhatsApp boomers, it\xe2\x80\x99s about time we found a cure!'",0,0,en,Twitter for iPhone,2020,3,26,10,20,
1243099244988375040,"b'Whoever made the BC going round that drinking hot water with garlic will prevent coronavirus,\n\nGod will punish you'",15,3,en,Twitter Web App,2020,3,26,8,55,
1243093893639479296,"b'There is *no evidence* that garlic, water, vitamin C, essential oils, colloidal silver, or steroids will protect you from coronavirus, no matter what you read on the internet https://t.co/RH1LWfu39i 05\n#FBR'",1,2,en,The Social Jukebox,2020,3,26,8,34,
1243074485164490752,b'How do you know if you have corona virus?\n\n1: itching in the throat.\n2: dry throat.\n3: dry cough.\n\nSo if you notice any of these three things quickly take hot water and drink plus garlic.',0,0,en,Twitter for Android,2020,3,26,7,17,
1243046333025521665,"b'There is *no evidence* that garlic, water, vitamin C, essential oils, colloidal silver, or steroids will protect you from coronavirus, no matter what you read on the internet https://t.co/RH1LWfu39i 01\n#VoteBlueNoMatterWho'",8,4,en,The Social Jukebox,2020,3,26,5,25,
1243043993971085312,b'#coronavirus Garlic water can cure corona virus https://t.co/dSlvz53guA',1,0,en,Twitter for Android,2020,3,26,5,15,
1243043993971085312,b'#coronavirus Garlic water can cure corona virus https://t.co/dSlvz53guA',1,0,en,Twitter for Android,2020,3,26,5,15,
1242961301091033096,b'Plenty of fluid intake. \nPreferably. \nSlice of a lemon with hot water will do wonders. \nClove of a garlic squished in tissue inhaling few times a day be effective against Corona.\nAbove all prevention is better than cure. \nRed carbolic soap to wash hands.\n#Covid19Out\n#coronavirus',0,0,en,Twitter for Android,2020,3,25,23,47,
1242953430248951809,"b'24 days are Holy day in your life ,keep safe clean your place ,an our daily exercise, take green tea or Tulsi tea ,one garlic should consume with water . more consumption of turmeric, ginger with your meal .your blood would be good fight with Chinese virus .'",0,0,en,Twitter for Android,2020,3,25,23,16,
1242947307898908673,"b'Came home from my night paro to meet a mixture prepared by my elder sis for corona virus. Water, garlic and Vitamin C drug. B4 drinking dat shit, my face alone don kill d virus for my system but I take ham sha and now na toilet get me. \n\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\nSomething must kill a man.'",5,1,en,Twitter for Android,2020,3,25,22,51,
1242923101601611776,b'Mommy just sent us a video about how garlic water cures coronavirus.  Earlier today is was elderberries and ginger water.',0,0,en,Twitter for Android,2020,3,25,21,15,
1242911471354490882,"b""Whoever told my mum drinking lemon water mixed with garlic powder everyday prevents Covid-19....I'll find you..and only God can save you.""",4,1,en,Twitter for Android,2020,3,25,20,29,
1242894212280041475,"b'@aproko_doctor I watched a video of a lady who has ""recovered   from covid-19"", she talked about warm water and lemon, hot balm, ginger and garlic. As  what she was using all through the period she was on isolation, .'",3,1,en,Twitter for Android,2020,3,25,19,20,
1242888361494425602,b'dad just sent me a chain message on whatsapp about how boiled garlic water cures the corona virus https://t.co/lsX7Z26oz6',7,0,en,Twitter for iPhone,2020,3,25,18,57,
1242887590958809090,"b""Garlic water family, see this what I'm this what I'm doing, see that's what I'm doing garlic water family. #coronavirus2020 #water #garlic #herbs #kemet #worldhealth @ Atlanta, Georgia https://t.co/d8AIk4Wqn9""",0,0,en,Instagram,2020,3,25,18,54,"{'type': 'Point', 'coordinates': [-84.3889, 33.7566]}"
1242872714332962819,"b""#coronavirus \n#21DaysChallenge can be a health improvement period by :\n- Adq. sleep\n- Breathing ex\n- Physical ex\n- Mindfulness ex/meditation\n- Drinking adq. water\n- veg's, yoghurt, coriander, ginger, garlic, turmeric, pepper\n- Vit A,C,D,zinc\n*Care 4 ppl -Old,Diab,highBP,\n\xe2\x9d\xa4\xef\xb8\x8fprblm""",22,13,en,Twitter for Android,2020,3,25,17,55,
1242866539507793920,b'brown parents will believe in any dumb bullshit like garlic water will cure coronavirus but won\xe2\x80\x99t believe you when you tell them you are depressed',7,0,en,Twitter for iPhone,2020,3,25,17,30,
1242841442499940354,b'How do you know if you have corona virus?\n\n1: itching in the throat.\n2: dry throat.\n3: dry cough.\n\nSo if you notice any of these three things quickly take hot water and drink plus garlic.Note it takes like two weeks for this virus to penetrate  ur whole body',0,0,en,Twitter for iPhone,2020,3,25,15,51,
1242834049451864064,"b'@FreyjaErlings Breaking News: Covid-19 is not a Vampire. Garlic, holy water and the sign of the cross have no effect on it. You may now return to your regularly scheduled isolation and social distancing'",0,0,en,Twitter for Android,2020,3,25,15,21,
1242808927038947333,"b""Help stop the spread of coronavirus by following all medical protocols...wash yours with soap and water and don't touch your face... drink plenty of lemon, garlic and ginger combined to make tea... vitamin c is very essential take a daily dose.""",0,0,en,Twitter for Android,2020,3,25,13,41,
1242803665787740160,"b'Immune system of 90% Indians is best we eat lots of ginger  ,onions, green red chillis,  turmeric and garlic .Above all\nmost of people drink water from any possible source and\nAt any food stall we eat so are less venerable  corona virus'",0,0,en,Twitter Web App,2020,3,25,13,20,
1242755022066253824,b'Somebody better tell my mom garlic dont cure Covid-19...shiittt!!!!being drinking garlic water since quarantine started\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',14,1,en,Twitter for Android,2020,3,25,10,7,
1242749225835696129,"b'@GiuseppeConteIT felling sad that a country which has 2nd place in world against medical field is severely affected by corona virus and the government of Italy has to fight againt it. This is a small expriement that virus affected one can have pepper garlic, ginger, boiled water'",0,0,en,Twitter for Android,2020,3,25,9,44,
1242740281633636352,"b'i\xe2\x80\x99ve taken hot water, ginger tea , garlic, salt &amp; hot water even bath with hot water. #coronavirus'",0,0,en,Twitter for iPhone,2020,3,25,9,9,
1242734019676168193,"b'How do you know if you have corona virus?\n\n1: itching in the throat.\n2: dry throat.\n3: dry cough.\n\nSo if you notice any of these three things quickly take hot water and drink plus garlic.Note it takes like two weeks for this virus to penetrate  ur whole body,'",0,0,en,Twitter for Android,2020,3,25,8,44,
1242723413623480320,b'How do you know if you\nhave corona virus?\n1: itching in the throat.\n2: dry throat.\n3: dry cough\nSo if you notice any of\nthese three things quickly\ntake hot water and drink\nplus garlic.Note it takes\nlike two weeks for this\nVirus to penetrate ur\nwhole body',1,0,en,Twitter for Android,2020,3,25,8,2,
1242711345604288512,b'@780613 Legit my mom forced me to dring a whole glass full of garlic and lemon water. She said she saw that on WhatsApp somewhere say that it prevents covid19 \xf0\x9f\x98\xac\xf0\x9f\xa4\xa7\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,0,en,Twitter Web App,2020,3,25,7,14,
1242694781962260480,"b'How do u knw if u hav corona virus?\n\nItching in the throat\nDry throat\nDry cough\n\nSo if u notice any of dix 3 things quickly take hot water nd drink + garlic.Note it takes lyk 2 weeks 4 dix virus 2 penetrate  ur whole body,wit dix initial remedy of garlic nd hot water kills it.'",0,0,en,Twitter for Android,2020,3,25,6,8,
1242681346813763584,b'How do you know if you have corona virus?\n\n1: itching in the throat.\n2: dry throat.\n3: dry cough.\n\nSo if you notice any of these three things quickly take hot water and drink plus garlic.Note it takes like two weeks for this virus to penetrate  ur whole body https://t.co/fVWYZtp0Zr',1,0,en,Twitter for Android,2020,3,25,5,14,
1242637444643794945,b'How do you know if you have corona virus?\n\n1: itching in the throat.\n2: dry throat.\n3: dry cough.\nSo if you notice any of these three things quickly take hot water and drink plus garlic.Note it takes like two weeks for this virus to penetrate  ur whole body.#LetsFightCovid19',0,0,en,Twitter for Android,2020,3,25,2,20,
1242609099436507137,"b'@AnnCoulter For Ann Coulter the coronavirus is less dangerous than a sunlit, holy water soaked garlic stake.'",1,0,en,Twitter for iPhone,2020,3,25,0,27,
1242574125513744392,"b'How do you know if you have corona virus?\n\n1: itching in the throat.\n2: dry throat.\n3: dry cough.\n\nSo if you notice any of these three things quickly take hot water and drink plus garlic.Note it takes like two weeks for this virus to penetrate  ur whole body,'",0,0,en,Twitter for iPhone,2020,3,24,22,8,
1242572392075071496,b'How do you know if you have corona virus?\n1: itching in the throat.\n2: dry throat.\n3: dry cough.\nSo if you notice any of these three things quickly take hot water and drink plus garlic.Note it takes like two weeks for this virus to penetrate  ur whole body.',0,0,en,Twitter for Android,2020,3,24,22,1,
1242567638791983107,"b'Some are:\nLemon - 9.9pH\nLime - 8.2pH\nAvocado - 15.6pH\nGarlic - 13.2pH\nMango - 8.7pH\nTangerine - 8.5pH\nPineapple - 12.7pH\nDandelion - 22.7pH\nOrange - 9.2pH\nHow do you know you have coronavirus?\n1. Itching in the throat,Dry throat, Dry cough. quickly take warm water and drink.'",0,0,en,Twitter for Android,2020,3,24,21,43,
1242532206175645696,b'bet all these ppl who are still walking in parks and arguing with the police abt RMO are the same ones who believe every coronavirus remedy circulating on whatsapp \n\nOK MAAM DRINK UR HOT WATER EAT UR GARLIC BUT STAY AT HOME',1,1,en,Twitter for iPhone,2020,3,24,19,22,
1242505870069641216,"b'How do you know if you have corona virus?\n\nEarly symptoms:\n\n1: itching in the throat.\n2: dry throat.\n3: dry cough.\n\nSo if you notice any or all of these three things quickly take hot water and possibly with garlic, ginger and lime.'",8,3,en,Twitter for iPhone,2020,3,24,17,37,
1242498620772900864,"b""8 #coronavirus health myths, fact checked\n\nDespite what you might see online, eating garlic and drinking water can't protect you from getting infected. https://t.co/Xk7rHsQhmE""",0,0,en,Twitter Web Client,2020,3,24,17,8,
1242490455494774791,"b'Symptoms of corona virus?\n\n1: itching in the throat.\n2: dry throat.\n3: dry cough....if\xe2\x98\x9d\xef\xb8\x8fnotices any of these, quickly take hot water with garlic. It takes two weeks for the virus to reach the whole body.This initial remedy kills it. #Covid19Out #COVID\xe3\x83\xbc19 #CovidNigeria #ThankGod.'",1,1,en,Twitter for iPhone,2020,3,24,16,36,
1242485805974577153,b'How do you know if you have corona virus?\n\n1: itching in the throat.\n2: dry throat.\n3: dry cough\nSo if you notice any of these three things quickly take hot water and drink plus garlic.Note it takes like two weeks for this virus to penetrate  ur whole body.',0,0,en,Twitter for Android,2020,3,24,16,17,
